milliseconds_played,timestamp,track_name,album_name,artist_name,popularity_normalized
14993,1439415518,Hard Working Hand,Good Mood Fool,Luke Temple,0.4874493917
178236,1439415695,Baby,Dreamin' Wild,Donnie & Joe Emerson,0.5551443666
10756,1439415705,Shabop Shalom,Smokey Rolls Down Thunder Canyon,Devendra Banhart,0.4976818064
82152,1439415786,Angel In The Snow,New Moon,Elliott Smith,0.5529753637
223106,1439416009,Hard Working Hand,Good Mood Fool,Luke Temple,0.4874493917
309306,1439416319,Sweetest Kill,Forgiveness Rock Record,Broken Social Scene,0.6067339669
154480,1439416474,Thirteen,#1 Record/Radio City,Big Star,0.5589433021
1020,1439418974,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
139693,1439419113,This Land is Your Land,"The Asch Recordings, Vol. 1-4",Woody Guthrie,0.546156498
112173,1439419226,Car Song,"The Asch Recordings, Vol. 1-4",Woody Guthrie,0.4540746375
109200,1439419335,Sleep eye,Nursery Days,Woody Guthrie,0.4049346674
144600,1439419480,Pastures Of Plenty,Columbia River Collection,Woody Guthrie,0.3554004579
154146,1439419635,Hard Travelin',Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.4372539753
196560,1439419832,Goodnight Little Arlo (Goodnight Little Darlin'),Songs to Grow on for Mother and Child,Woody Guthrie,0.413155982
141506,1439419974,I Want My Milk (I Want it Now),Songs to Grow on for Mother and Child,Woody Guthrie,0.4105590791
147213,1439420122,Hobo's Lullaby,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.4052771228
153293,1439420276,Do Re Mi,Dust Bowl Ballads,Woody Guthrie,0.3516822486
167440,1439420444,This Land Is Your Land (Alternate Version),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3851002568
167440,1439420611,This Land Is Your Land (Alternate Version),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3851002568
148506,1439420759,Pastures of Plenty,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.4261751086
112346,1439420872,Riding in My Car (Car Song),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3592442256
133973,1439421006,The Grand Coulee Dam,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3611443551
114239,1439421120,Talking Dust Bowl,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3627279333
224560,1439421344,"So Long, It's Been Good to Know Yuh (Dusty Old Dust)",Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3669121168
71424,1439421416,Ramblin' Round,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3651314024
152053,1439421568,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
170480,1439421739,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
291466,1439422030,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
279453,1439422310,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
1021,1439469731,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
105650,1439469837,Quite Early Morning - With Spoken Introduction,Tomorrow's Children,Pete Seeger,0.0323794459
177346,1439470014,We Sing Out,Tomorrow's Children,Pete Seeger,0.0420765007
272927,1439470286,There'll Come A Day,Tomorrow's Children,Pete Seeger,0.0380819679
231840,1439470518,Solartopia - Vocal,Tomorrow's Children,Pete Seeger,0.0410222779
192773,1439470710,Down By The River,Tomorrow's Children,Pete Seeger,0.0365030658
245786,1439470956,River,Tomorrow's Children,Pete Seeger,0.0369215844
91240,1439471047,Mastinchele Wachipi Olewan - The Rabbit Song,Tomorrow's Children,Pete Seeger,0.0171725929
278786,1439471326,The River That Flows Both Ways,Tomorrow's Children,Pete Seeger,0.0481358933
266026,1439471592,I See Freedom,Tomorrow's Children,Pete Seeger,0.0274330249
232133,1439471824,Take It From Dr. King,Tomorrow's Children,Pete Seeger,0.0139834514
231186,1439472056,De Colores,Tomorrow's Children,Pete Seeger,0.0312504357
245586,1439472301,It Really Isn't Garbage,Tomorrow's Children,Pete Seeger,0.0207430728
186320,1439472487,English Is Cuh-Ray-Zee,Tomorrow's Children,Pete Seeger,0.0165152718
108146,1439472596,River Song - Back And Forth The Hudson Flows,Tomorrow's Children,Pete Seeger,0.0164080727
76904,1439472793,Thirsty Man,VII,Blitzen Trapper,0.5837934498
236639,1439472832,It's A Long Haul,Tomorrow's Children,Pete Seeger,0.0143239384
188733,1439473021,We Shall Not Be Moved,Tomorrow's Children,Pete Seeger,0.1271386013
0,1439473173,"Turn, Turn, Turn",Tomorrow's Children,Pete Seeger,0.037526499
271000,1439473296,"Turn, Turn, Turn",Tomorrow's Children,Pete Seeger,0.037526499
131400,1439473427,Tomorrow's Children,Tomorrow's Children,Pete Seeger,0.0190450435
1020,1439483838,Quite Early Morning,Tomorrow's Children,Pete Seeger,0.0267690775
78483,1439500610,Quite Early Morning,Tomorrow's Children,Pete Seeger,0.0267690775
145533,1439500755,Quite Early Morning - With Spoken Introduction,Tomorrow's Children,Pete Seeger,0.0323794459
177346,1439500932,We Sing Out,Tomorrow's Children,Pete Seeger,0.0420765007
390680,1439501322,There'll Come A Day,Tomorrow's Children,Pete Seeger,0.0380819679
231840,1439501554,Solartopia - Vocal,Tomorrow's Children,Pete Seeger,0.0410222779
192773,1439501747,Down By The River,Tomorrow's Children,Pete Seeger,0.0365030658
245786,1439501993,River,Tomorrow's Children,Pete Seeger,0.0369215844
91240,1439502084,Mastinchele Wachipi Olewan - The Rabbit Song,Tomorrow's Children,Pete Seeger,0.0171725929
278786,1439502363,The River That Flows Both Ways,Tomorrow's Children,Pete Seeger,0.0481358933
177168,1439509406,I See Freedom,Tomorrow's Children,Pete Seeger,0.0274330249
1021,1439509424,Quite Early Morning,Tomorrow's Children,Pete Seeger,0.0267690775
152053,1439509558,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
170480,1439509728,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
291466,1439510020,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
279453,1439510300,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
1021,1439559366,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
210266,1439559565,Ritual Union,Ritual Union,Little Dragon,0.6051212848
309306,1439559993,Sweetest Kill,Forgiveness Rock Record,Broken Social Scene,0.6067339669
0,1439559999,Mirror,Nabuma Rubberband,Little Dragon,0.4967608586
205333,1439561295,Mirror,Nabuma Rubberband,Little Dragon,0.4967608586
217120,1439561295,Klapp Klapp,Nabuma Rubberband,Little Dragon,0.5818691177
223466,1439561295,Pretty Girls,Nabuma Rubberband,Little Dragon,0.5762759666
245080,1439561295,Underbart,Nabuma Rubberband,Little Dragon,0.4985620676
11517,1439561295,Cat Rider,Nabuma Rubberband,Little Dragon,0.5393940224
353226,1439561295,Undertow,The Fool,Warpaint,0.5570906201
1021,1439586558,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
1020,1439586570,Mirror,Nabuma Rubberband,Little Dragon,0.4967608586
172053,1439586733,If I Had a Hammer - Live,The Essential Pete Seeger,Pete Seeger,0.3661848541
174533,1439586906,Solidarity Forever,If I Had a Hammer: Songs of Hope and Struggle,Pete Seeger,0.4401141748
283066,1439587190,My Oklahoma Home Blowed Away,The Essential Pete Seeger,Pete Seeger,0.3354020012
165853,1439587368,Which Side Are You On,The Essential Pete Seeger,Pete Seeger,0.3601686815
116333,1439587511,If I Had a Hammer (Hammer Song),If I Had a Hammer: Songs of Hope and Struggle,Pete Seeger,0.4228790068
29143,1439587539,Last Train to Nuremberg,The Essential Pete Seeger,Pete Seeger,0.3753071116
175213,1439587715,Waist Deep In The Big Muddy,The Essential Pete Seeger,Pete Seeger,0.3635293158
167333,1439587882,Darling Corey,The Essential Pete Seeger,Pete Seeger,0.3169876077
111573,1439587995,Little Boxes,The Essential Pete Seeger,Pete Seeger,0.3528040306
114226,1439588109,Where Have All the Flowers Gone?,The Essential Pete Seeger,Pete Seeger,0.3586843075
116333,1439588226,If I Had a Hammer (Hammer Song),If I Had a Hammer: Songs of Hope and Struggle,Pete Seeger,0.4228790068
75186,1439588312,Coal Creek March,The Essential Pete Seeger,Pete Seeger,0.3206144992
356440,1439588872,We Shall Overcome,The Essential Pete Seeger,Pete Seeger,0.388334067
69592,1439588941,The Pill,The Essential Pete Seeger,Pete Seeger,0.323060987
260440,1439589202,Both Sides Now,The Essential Pete Seeger,Pete Seeger,0.3542109477
232600,1439589496,Talking Union,The Essential Pete Seeger,Pete Seeger,0.3312747574
106520,1439589603,Wimoweh (Mbube) - Live,The Essential Pete Seeger,Pete Seeger,0.3241269379
277720,1439589881,Guantanamera - Live,The Essential Pete Seeger,Pete Seeger,0.3697757025
277066,1439590158,Guantanamera,Pete Seeger: A Link In The Chain,Pete Seeger,0.4098694504
356133,1439590515,We Shall Overcome,Pete Seeger: A Link In The Chain,Pete Seeger,0.3659464959
15965,1439590569,Where Have All the Flowers Gone?,Pete Seeger: A Link In The Chain,Pete Seeger,0.4669227721
0,1439590662,Last Night I Had the Strangest Dream,The Essential Pete Seeger,Pete Seeger,0.3448869095
171093,1439590741,Last Night I Had the Strangest Dream,The Essential Pete Seeger,Pete Seeger,0.3448869095
311480,1439591169,Abiyoyo,The Essential Pete Seeger,Pete Seeger,0.312120528
250133,1439591352,John Henry - Live,The Essential Pete Seeger,Pete Seeger,0.3598326974
149440,1439591502,The Power And The Glory,The Essential Pete Seeger,Pete Seeger,0.3697517763
154293,1439591657,East Virginia,The Essential Pete Seeger,Pete Seeger,0.3499489103
120000,1439591777,Keep Your Eyes On The Prize,The Essential Pete Seeger,Pete Seeger,0.3462513517
266986,1439592045,Ghost Of Tom Joad,Sowing The Seeds - The 10th Anniversary,Pete Seeger,0.4428615722
269480,1439592315,Barbara Allen - Live,The Essential Pete Seeger,Pete Seeger,0.3244760077
162173,1439592478,The Sinking Of The Reuben James,The Essential Pete Seeger,Pete Seeger,0.3616223794
124773,1439592602,"Michael, Row The Boat Ashore - Live",The Essential Pete Seeger,Pete Seeger,0.3241581799
180013,1439592783,This Land Is Your Land - Live,The Essential Pete Seeger,Pete Seeger,0.3557683392
179573,1439592963,This Land Is Your Land - Live,Pete Seeger: A Link In The Chain,Pete Seeger,0.4042948491
203040,1439593167,Hobo's Lullaby,The Essential Pete Seeger,Pete Seeger,0.3647972609
237026,1439593404,Come All Ye Fair And Tender Ladies,The Essential Pete Seeger,Pete Seeger,0.3174628473
23992,1439593428,Barbara Allen - Live,Playlist: The Very Best Of Pete Seeger,Pete Seeger,0.2675849752
152053,1439593580,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
170480,1439593751,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
291466,1439594043,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
279453,1439594322,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
58932,1439594950,Can You Get To That,Maggot Brain,Funkadelic,0.6537751578
32379,1439594982,Silver Springs,Rumours,Fleetwood Mac,0.5577881396
90806,1439595072,I'll Be Around,Fade,Yo La Tengo,0.6421144974
928,1439595648,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
524882,1439595656,My Favorite Things,The Very Best Of John Coltrane,John Coltrane,0.5845881337
302626,1439595960,My Favorite Things,The Very Best Of John Coltrane,John Coltrane,0.5845881337
276560,1439596237,Superpower,BEYONCÉ [Platinum Edition],Beyoncé,0.6716990926
274040,1439596511,Moondance,Moondance,Van Morrison,0.6557217173
201653,1439596714,Is Your Love Big Enough?,Is Your Love Big Enough?,Lianne La Havas,0.517388773
383493,1439597099,How Can You Mend a Broken Heart,Let's Stay Together,Al Green,0.6494424209
47928,1439597145,Red & White & Blue & Gold,Fossils,Aoife O'Donovan,0.4871356186
350533,1439597496,Nothing Even Matters,The Miseducation of Lauryn Hill,Ms. Lauryn Hill,0.650131656
19695,1439597515,The Best Is Yet To Come,Ultimate Sinatra: The Centennial Collection,Frank Sinatra,0.4738698434
8814,1439597523,You Don’t Know Me,"30 Succès inoubliables : Ray Charles, Vol. 2",Ray Charles,0.487308423
124289,1439597647,I Found My Everything,The Breakthrough,Mary J. Blige,0.4937752824
204320,1439597851,Help Me,Court And Spark,Joni Mitchell,0.5484376712
222026,1439598076,I've Got Dreams To Remember,Remember Me,Otis Redding,0.4742810476
71331,1439598401,Feeling Good,Four Women: The Complete Nina Simone On Philips,Nina Simone,0.6157005277
0,1439644188,Stubborn Love,The Lumineers,The Lumineers,0.6975270138
26,1439644189,I've Got Dreams To Remember,Remember Me,Otis Redding,0.4742810476
298773,1439644486,Killing Me Softly with His Song,The Score,Fugees,0.6481587001
231506,1439644718,If You Want Me To Stay,True To Myself,Eric Benét,0.4255155905
382333,1439645101,Feel Like Makin' Love,Voodoo,D'Angelo,0.5676421285
100280,1439645201,Don't Make Me Over,Sybil's Greatest Hits,Sybil,0.4811642362
3111,1439645210,How Sweet It Is (To Be Loved By You),Motown,Michael McDonald,0.4383634017
1486,1439645210,Don't Make Me Over,Sybil's Greatest Hits,Sybil,0.4811642362
0,1439645213,How Sweet It Is (To Be Loved By You),Motown,Michael McDonald,0.4383634017
2554,1439645219,Feel Like Makin' Love,Voodoo,D'Angelo,0.5676421285
1020,1439652339,Stubborn Love,The Lumineers,The Lumineers,0.6975270138
1020,1439652352,Playa Playa,Voodoo,D'Angelo,0.5443640939
152053,1439652491,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
170480,1439652662,Trust In Me (The Python's Song),The Jungle Book,Sterling Holloway,0.4366951512
205078,1439656242,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
11145,1439656252,Shades Of Cool,Ultraviolence,Lana Del Rey,0.6448307224
1041,1439656260,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
194428,1439656446,Station,Station,Låpsley,0.6908196628
247547,1439656694,Two Weeks,LP1,FKA twigs,0.6725003441
221894,1439656917,Drop the Game,Lockjaw,Flume,0.7431507221
191946,1439657109,Got It,Sway,Marian Hill,0.6969348551
371797,1439657481,My Favourite Faded Fantasy,My Favourite Faded Fantasy,Damien Rice,0.6067426295
176974,1439657659,Come Together (feat. Sivu),Holy Water,Laurel,0.5824229135
108669,1439657767,"One Last Night - From The"" Fifty Shades Of Grey"" Soundtrack",One Last Night,Vaults,0.6491513894
12212,1439657778,"One Last Night - From The"" Fifty Shades Of Grey"" Soundtrack",One Last Night,Vaults,0.6491513894
54693,1439657832,Slacks,Slacks,St. South,0.6888729584
288140,1439658120,B a noBody,Before We Forgot How To Dream,SOAK,0.6905554947
180067,1439658301,Sleep Baby Sleep,Broods,Broods,0.6489085323
176974,1439658532,Come Together (feat. Sivu),Holy Water,Laurel,0.5824229135
0,1439658566,Wild Ones,Wild Ones,Bahari,0.6996396033
217120,1439658753,Klapp Klapp,Nabuma Rubberband,Little Dragon,0.5818691177
221239,1439659112,Sweetest Kill,Forgiveness Rock Record,Broken Social Scene,0.6067339669
1020,1439659123,Sweetest Kill,Forgiveness Rock Record,Broken Social Scene,0.6067339669
36269,1439659148,Little Man,Ritual Union,Little Dragon,0.5023143322
61146,1439659208,Medicine,Medicine,The 1975,0.6237097335
96443,1439659315,I Follow Rivers,Deaf Heat EP,Marika Hackman,0.6249015373
0,1439659315,Drown,Drown,Marika Hackman,0.5535085737
0,1439663436,B a noBody,Before We Forgot How To Dream,SOAK,0.6905554947
1029,1439663444,On the Shore,Close,Slow Skies,0.5805673385
69066,1439663505,I've Been Working on the Railroad,Song and Play Time,Pete Seeger,0.2844113201
194600,1439663700,Let Us Come In,Song and Play Time,Pete Seeger,0.2580870811
131053,1439663832,Mary Wore a Red Dress,Song and Play Time,Pete Seeger,0.2478212194
73282,1439663905,Ha-Ha This A-Way,Song and Play Time,Pete Seeger,0.2452389377
172053,1439664077,If I Had a Hammer - Live,The Essential Pete Seeger,Pete Seeger,0.3661848541
27306,1439664104,Wimoweh (Mbube) - Live,The Essential Pete Seeger,Pete Seeger,0.3241269379
116333,1439664220,If I Had a Hammer (Hammer Song),If I Had a Hammer: Songs of Hope and Struggle,Pete Seeger,0.4228790068
70495,1439664291,Hold On (Keep Your Hand on the Plow),If I Had a Hammer: Songs of Hope and Struggle,Pete Seeger,0.2609348372
54659,1439664345,Mrs. McGrath,We Shall Overcome The Seeger Sessions American Land Edition,Bruce Springsteen,0.5095616374
335296,1439682401,O Mary Don't You Weep,We Shall Overcome The Seeger Sessions American Land Edition,Bruce Springsteen,0.5005710373
1032,1439682414,O Mary Don't You Weep,We Shall Overcome The Seeger Sessions American Land Edition,Bruce Springsteen,0.5005710373
152053,1439682553,Colonel Hathi's March (The Elephant Song),The Jungle Book,J. Pat O'Malley,0.4817632045
1578,1439682554,I Wan'na Be Like You (The Monkey Song),The Jungle Book,Louis Prima,0.5373930979
1021,1439684761,On the Shore,Close,Slow Skies,0.5805673385
464,1439684763,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
1020,1439684902,Don't You Take it Too Bad,Live at the Old Quarter,Townes Van Zandt,0.4181776881
177680,1439685008,Don't You Take it Too Bad,Live at the Old Quarter,Townes Van Zandt,0.4181776881
1020,1439685078,Rex's Blues,Live at the Old Quarter,Townes Van Zandt,0.4119246872
291416,1439685084,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
0,1439685164,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
464,1439685164,The Bare Necessities - Soundtrack,The Jungle Book,Phil Harris,0.5291805626
149294,1439685164,Rex's Blues,Live at the Old Quarter,Townes Van Zandt,0.4119246872
231920,1439685396,Two Girls,Live at the Old Quarter,Townes Van Zandt,0.4138506288
69381,1439685465,Fraternity Blues,Live at the Old Quarter,Townes Van Zandt,0.4097282366
322053,1439685787,For The Sake of The Song,Townes Van Zandt,Townes Van Zandt,0.4126226244
154706,1439685941,Columbine,Townes Van Zandt,Townes Van Zandt,0.4082285369
165186,1439686107,Waiting Around To Die,Townes Van Zandt,Townes Van Zandt,0.4461467238
30603,1439686137,Don't Take It To Bad,Townes Van Zandt,Townes Van Zandt,0.4104005016
3250,1439686140,Colorado Girl,Townes Van Zandt,Townes Van Zandt,0.4603354226
149386,1439686289,Lungs,Townes Van Zandt,Townes Van Zandt,0.4997283694
180106,1439686469,I'll Be Here In the Morning,Townes Van Zandt,Townes Van Zandt,0.4533299161
1020,1439724534,"Fare Thee Well, Miss Carousel",Townes Van Zandt,Townes Van Zandt,0.4536897217
171595,1439724596,"Fare Thee Well, Miss Carousel",Townes Van Zandt,Townes Van Zandt,0.4536897217
45429,1439724640,Daydream Believer,The Best Of The Monkees,The Monkees,0.5773590333
22987,1439724663,7/11/2015,BEYONCÉ [Platinum Edition],Beyoncé,0.8014095199
267413,1439724930,Love On Top,4,Beyoncé,0.7574947606
245479,1439725176,Party,4,Beyoncé,0.6841147285
293133,1439725469,Schoolin' Life,4,Beyoncé,0.6564123704
83498,1439726709,Countdown,4,Beyoncé,0.7139032801
145264,1439726855,Howdi Do,This Land Is Your Land Soundtrack,Woody Guthrie,0.0919246509
167440,1439727022,This Land Is Your Land (Alternate Version),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3851002568
148506,1439727170,Pastures of Plenty,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.4261751086
112346,1439727283,Riding in My Car (Car Song),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3592442256
133973,1439727417,The Grand Coulee Dam,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3611443551
114239,1439727531,Talking Dust Bowl,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3627279333
224560,1439727756,"So Long, It's Been Good to Know Yuh (Dusty Old Dust)",Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3669121168
137120,1439727893,Ramblin' Round,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3651314024
152253,1439728045,Philadelphia Lawyer,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3472195322
154146,1439728199,Hard Travelin',Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.4372539753
183093,1439728382,Pretty Boy Floyd,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3759317221
147213,1439728529,Hobo's Lullaby,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.4052771228
151120,1439728680,Talking Columbia,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3439892907
182253,1439728863,The Sinking of the Reuben James,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3497602157
160733,1439729023,Jesus Christ,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.362055758
172773,1439729196,Gypsy Davy,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3518976881
159026,1439729355,New York Town,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3358978648
179880,1439729535,Going Down the Road (Feeling Bad),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.372636359
165400,1439729701,"Hard, Ain't It Hard",Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3398195182
141653,1439729842,The Biggest Thing That Man Has Ever Done (The Great Historical Bum),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3388991029
140440,1439729983,This Land Is Your Land (Standard Version),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3282499369
175573,1439730158,Jarama Valley,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3353788113
210946,1439730369,"Why, Oh Why?",Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3310055041
332386,1439730702,I've Got to Know,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3225965955
185133,1439730887,Better World A-Comin',Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3326321214
197173,1439731084,When That Great Ship Went Down (The Great Ship),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3179300997
95480,1439731179,A Dollar Down and a Dollar a Week,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3097511146
204253,1439731384,Talking Centralia,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3128663558
215386,1439731599,1913 Massacre,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3410889508
115466,1439731714,Dirty Overalls,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3198517588
152626,1439731867,My Daddy (Flies a Ship in the Sky),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3306299494
177573,1439732045,Worried Man Blues,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3398628951
150360,1439732195,"Hangknot, Slipknot",Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3086836318
196053,1439732391,Buffalo Skinners,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3245274784
99826,1439732491,Howdi Do,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.2877885995
156400,1439732647,Jackhammer John,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.2910038621
169040,1439732816,The Ranger's Command,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3107648601
164586,1439732981,"So Long, It's Been Good to Know You (Wwii Version)",Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3069166917
126986,1439733108,What Are We Waiting On?,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3253512954
190093,1439733298,Lindbergh,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.2913354679
207666,1439733506,Ludlow Massacre,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3151547543
133680,1439733639,Bad Lee Brown (Cocaine Blues),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3093872429
225093,1439733864,Two Good Men,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3001887347
168760,1439734033,Farmer-Labor Train,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.2926334624
169546,1439734203,The Jolly Banker,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.2886180017
180960,1439734384,We Shall Be Free,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.2962233427
209120,1439734593,I Ain't Got No Home (In This World Anymore),Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3162268463
150213,1439734743,Them Big City Ways,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.2840761386
216880,1439734960,Do Re Mi,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.3070306471
183520,1439735143,Skid Row Serenade,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.2764859954
239720,1439735383,Radio Program - The Ballad Gazette With Woody Guthrie: This Land Is Your Land / What Did the Deep See Say,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.2606185168
160253,1439735543,Radio Program - The Ballad Gazette With Woody Guthrie: Blow Ye Winds,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.2639637151
247533,1439735791,Radio Program - The Ballad Gazette With Woody Guthrie / Trouble On the Waters / Blow the Man Down,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.2620350903
216813,1439736008,Radio Program - The Ballad Gazette With Woody Guthrie: Normandy Was Her Name / The Sinking of the Reuben James,Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.260364284
22384,1439736030,"BBC - Children's Hour July 7, 1944: Intro / Wabash Cannonball",Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.264554113
2647,1439736032,"BBC - Children's Hour July 7, 1944: 900 Miles",Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.2657115301
0,1439763816,Two Girls,Live at the Old Quarter,Townes Van Zandt,0.4138506288
5108,1439763820,I Forget Where We Were,I Forget Where We Were,Ben Howard,0.5910751547
4472,1439763824,Shades Of Cool,Ultraviolence,Lana Del Rey,0.6448307224
1020,1439763827,Countdown,4,Beyoncé,0.7139032801
242877,1439764067,Cadence,Cadence,St. South,0.6082599999
0,1439764180,Wild Ones,Wild Ones,Bahari,0.6996396033
155465,1439764313,Tremors (Live from Paris),Tremors On Tour - Spotify Live EP,SOHN,0.6188642922
199693,1439764513,One More Hour,Dig Me Out,Sleater-Kinney,0.4615156007
1020,1439766031,Romance,Wild Flag,WILD FLAG,0.4230306803
1020,1439814056,Romance,Wild Flag,WILD FLAG,0.4230306803
370,1439814065,Romance,Wild Flag,WILD FLAG,0.4230306803
245293,1439814302,The Wire,Days Are Gone,HAIM,0.6753864446
1020,1439814399,"BBC - Children's Hour July 7, 1944: Stagger Lee",Woody At 100: The Woody Guthrie Centennial Collection,Woody Guthrie,0.2594752528
139693,1439814538,This Land is Your Land,"The Asch Recordings, Vol. 1-4",Woody Guthrie,0.546156498
112173,1439814651,Car Song,"The Asch Recordings, Vol. 1-4",Woody Guthrie,0.4540746375
109200,1439814760,Sleep eye,Nursery Days,Woody Guthrie,0.4049346674
144600,1439814905,Pastures Of Plenty,Columbia River Collection,Woody Guthrie,0.3554004579
