milliseconds_played,timestamp,track_name,album_name,artist_name,popularity_normalized
189133,1439039735,"Sonata in G Minor, Kk. 476: Allegro",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3560324507
189906,1439039925,"Sonata in D Major, Kk. 435: Allegro",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3548034678
237906,1439040162,"Sonata in D Major, Kk. 140: Allegro no molto",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3627960123
151480,1439040314,"Sonata in D Minor, Kk. 32: Aria",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.359438285
152933,1439040467,"Sonata in D Major, Kk. 491: Allegro",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3645155999
345973,1439040813,"Sonata in D Major, Kk. 490: Cantabile",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3566399603
154880,1439040968,"Sonata in D Major, Kk. 397: Minuet",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3520853361
145493,1439041113,"Sonata in D Major, Kk. 278: Con velocità",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3534229265
296680,1439041410,"Sonata in E Major, Kk. 206: Andante",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3553705093
177480,1439041587,"Sonata in A Major, Kk. 322: Allegro",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3498170104
237720,1439041825,"Sonata in E Major, Kk. 135: Allegro",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3526092529
282320,1439042107,"Sonata in F Major, Kk. 518: Allegro",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3480357954
224280,1439042332,"Sonata in D Minor, Kk. 213: Andante",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3505488317
143840,1439042475,"Sonata in F Major, Kk. 6: Allegro",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3477200198
220799,1439042696,"Sonata in A Minor, Kk. 175: Allegro",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3471350421
97848,1439042794,"Sonata in F Major, Kk. 296: Andante",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3415633212
1020,1439042804,"Sonata in F Major, Kk. 296: Andante",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3415633212
1020,1439045729,"Sonata in F Major, Kk. 296: Andante",Domenico Scarlatti: Piano Sonatas,Domenico Scarlatti,0.3415633212
156040,1439045885,Don't Let's Start,They Might Be Giants,They Might Be Giants,0.4727595627
202999,1439046088,Ana Ng,Lincoln,They Might Be Giants,0.4854070235
198920,1439046288,Birdhouse In Your Soul,Flood,They Might Be Giants,0.5791386163
99382,1439046388,We Live in a Dump,Idlewild: A Compilation,They Might Be Giants,0.3774693667
184520,1439046573,Am I Awake?,Indestructible Object,They Might Be Giants,0.2469616789
140666,1439046714,Can't Keep Johnny Down,Join Us,They Might Be Giants,0.4163491142
86720,1439046801,Alphabet of Nations,They Might Be Giants: Here Come the ABCs,They Might Be Giants,0.3915989934
176880,1439046978,Experimental Film,The Spine,They Might Be Giants,0.3989658059
134333,1439047113,Mammal,Apollo 18,They Might Be Giants,0.3789631735
136893,1439047251,Why Does the Sun Shine? (The Sun Is a Mass of Incandescent Gas),Severe Tire Damage,They Might Be Giants,0.383073371
153813,1439047405,Istanbul,Flood,They Might Be Giants,0.5699752187
82333,1439047488,Clap Your Hands,No!,They Might Be Giants,0.3028515344
177453,1439047666,The Mesopotamians,The Else,They Might Be Giants,0.3510330948
153466,1439047820,They'll Need a Crane,Lincoln,They Might Be Giants,0.3872926798
186573,1439048007,Another First Kiss,Mink Car,They Might Be Giants,0.3569470846
183453,1439048191,New York City,Factory Showroom,They Might Be Giants,0.3886645965
115720,1439048307,Particle Man,Flood,They Might Be Giants,0.5135142778
112200,1439048420,Hate the Villanelle,Glean,They Might Be Giants,0.3878759747
185720,1439048606,James K. Polk,Factory Showroom,They Might Be Giants,0.3646026478
198640,1439048805,The End Of The Tour,John Henry,They Might Be Giants,0.3666332825
162333,1439048968,They Might Be Giants,Flood,They Might Be Giants,0.4253671486
464,1439052966,Don't Let's Start,They Might Be Giants,They Might Be Giants,0.4727595627
238680,1439053204,Sporting Paddy / Siobhán O'Donnell's,Suantraí,Adam Agee,0.1996530445
3993,1439054610,John Naughton's / Tommy Coen's,Suantraí,Adam Agee,0.1761672747
1020,1439054781,Blue Diamonds,When I Pretend To Fall,The Long Winters,0.4255827921
171857,1439054781,Byxen Fisen & Blåsen,Mindset,Väsen,0.3389320595
157759,1439054939,Hembrännarmarsch,Mindset,Väsen,0.3375780159
259473,1439055198,Polska for Tom Morrow,Mindset,Väsen,0.3170472392
164151,1439055362,Marsch i April,Mindset,Väsen,0.3105072096
207049,1439055570,Lilla Kulturbidragsvalsen,Mindset,Väsen,0.5933505174
247139,1439055817,Träbens-Jonke,Mindset,Väsen,0.30362063
137027,1439055953,Magnus,Mindset,Väsen,0.3033802884
207074,1439056161,Fanny,Mindset,Väsen,0.3065954118
262346,1439056423,Johans Vals,Mindset,Väsen,0.2956427998
206152,1439056629,Hundlåten,Mindset,Väsen,0.3298151926
206092,1439056835,Spacekadetten,Mindset,Väsen,0.2824459258
227690,1439057063,Maja & Tobbes Brudvals,Mindset,Väsen,0.2945012591
227463,1439057290,Kludd'n,Mindset,Väsen,0.2893211464
269924,1439057561,Pilvi & Eskos Brudvals,Mindset,Väsen,0.2939818072
417,1439126888,Byxen Fisen & Blåsen,Mindset,Väsen,0.3389320595
233813,1439127122,Wait for a Minute,nikki nack,tUnE-yArDs,0.5438339971
198080,1439127320,Wedding Song,Hadestown,Anais Mitchell,0.4509139319
228200,1439127549,"To Be Young (Is To Be Sad, Is To Be High)",A Friend Of A Friend,Dave Rawlings Machine,0.4883042856
196163,1439127746,Rambling Man,I Speak Because I Can,Laura Marling,0.5291220098
126440,1439127873,Their Pie,Nebraska,Mark Orton,0.4402945892
310373,1439128184,Billions of Eyes,After,Lady Lamb,0.5685355829
251173,1439128435,For 12,Tamer Animals,Other Lives,0.5341096526
274813,1439128711,The Golden Age,Sea Change,Beck,0.5320307126
181106,1439128892,The Underwood Typewriter,The End Of History,Fionn Regan,0.4225323875
313986,1439129207,GMF,Pale Green Ghosts,John Grant,0.4373861741
1042,1439129208,Byxen Fisen & Blåsen,Mindset,Väsen,0.3389320595
283786,1439129491,The Other Side of Mt. Heart Attack,Drums Not Dead,Liars,0.5822021285
157800,1439129649,Swing Lo Magellan,Swing Lo Magellan,Dirty Projectors,0.5701477924
112093,1439135665,Embryonic Journey,Surrealistic Pillow,Jefferson Airplane,0.5278768172
1021,1439135665,Embryonic Journey,Surrealistic Pillow,Jefferson Airplane,0.5278768172
226960,1439135892,The Forgotten Lake,Singing Bones,The Handsome Family,0.4288075373
301960,1439136195,Inside Out,They Want My Soul,Spoon,0.6543006677
182800,1439136378,Tiger Mountain Peasant Song,Drunken Trees EP,First Aid Kit,0.5776930984
320653,1439136699,Bird of Prey,Natalie Prass,Natalie Prass,0.6083461156
368120,1439137068,Conrad,I Forget Where We Were,Ben Howard,0.6092076926
224426,1439137293,Jerusalem,Dan Bern,Dan Bern,0.459220133
289120,1439137582,A Tear for Eddie,Chocolate & Cheese,Ween,0.4930172825
238413,1439137821,The Only Living Boy in New York,Bridge Over Troubled Water,Simon & Garfunkel,0.6602442057
237786,1439138060,Fortune Teller,Algiers,Calexico,0.4397515294
372040,1439138432,Blackbird,Grit,Martyn Bennett,0.4957781456
228453,1439138661,The Modern Leper,The Midnight Organ Fight,Frightened Rabbit,0.5427486335
221146,1439138883,Home (Leave the Lights On),Marigolden,Field Report,0.5227505469
262560,1439139146,Living Zoo,Untethered Moon,Built To Spill,0.559422315
96346,1439139243,A Prairie Tale,From Scotland With Love,King Creosote,0.5852052793
231750,1439139475,I Love You All (Radio Mix) [feat. Michael Fassbender],"I Love You All (From ""Frank"" Original Soundtrack) [feat. Michael Fassbender]",The Soronprfbs,0.5340797308
286053,1439139761,Lighthouse,Adventures In Your Own Backyard,Patrick Watson,0.5793980162
248853,1439140011,April,First Mind,Nick Mulvey,0.5417344599
278,1439148702,Wait for a Minute,nikki nack,tUnE-yArDs,0.5438339971
52733,1439148754,Prelude,City of Refuge,Abigail Washburn,0.3839238568
222426,1439148976,City Of Refuge,City of Refuge,Abigail Washburn,0.396492923
254013,1439149230,Bring Me My Queen,City of Refuge,Abigail Washburn,0.3544632208
1018,1439149230,Wait for a Minute,nikki nack,tUnE-yArDs,0.5438339971
1020,1439211271,Chains,City of Refuge,Abigail Washburn,0.3349325495
130000,1439211401,Lie To Me,"Orphans: Brawlers, Bawlers & Bastards",Tom Waits,0.4658492726
255240,1439211657,LowDown,"Orphans: Brawlers, Bawlers & Bastards",Tom Waits,0.4443783444
302306,1439211959,2:19,"Orphans: Brawlers, Bawlers & Bastards",Tom Waits,0.4451267914
262160,1439212221,Fish In The Jailhouse,"Orphans: Brawlers, Bawlers & Bastards",Tom Waits,0.444448376
215620,1439216972,Bottom Of The World,"Orphans: Brawlers, Bawlers & Bastards",Tom Waits,0.4474665488
357160,1439217885,Impossible Germany,Sky Blue Sky,Wilco,0.5520082177
149986,1439218036,River from the Sky,Sirens,The Weepies,0.5421526578
293240,1439218329,Waiting On the Day,Moment,Tall Tall Trees,0.4396443408
187933,1439218518,"Nowhere, Massachusetts",A Tear in the Eye Is a Wound in the Heart,Black Prairie,0.3777413342
250400,1439223791,Transcendental Youth,Transcendental Youth,The Mountain Goats,0.4449419961
198960,1439223991,Mixtape,See You On The Moon,Tift Merritt,0.3522446304
217760,1439224209,Demon Host,Timber Timbre,Timber Timbre,0.5679641458
240560,1439224450,Birmingham,O' Be Joyful,Shovels & Rope,0.6018769094
265946,1439224717,Number 9,Moon Hooch,Moon Hooch,0.5695950835
222573,1439224940,Old Old Fashioned,The Midnight Organ Fight,Frightened Rabbit,0.5085523624
250573,1439225393,Sold! To the Nice Rich Man,Welcome to the Welcome Wagon,The Welcome Wagon,0.3521340629
285653,1439225679,River,"Set 'Em Wild, Set 'Em Free",Akron/Family,0.5328925589
260133,1439225940,Passenger,Passenger,Lisa Hannigan,0.3991417946
265080,1439226206,Oh What A World,Vibrate: The Best Of,Rufus Wainwright,0.5165405519
201000,1439226407,The Muse,The Muse,The Wood Brothers,0.5669517488
203306,1439226611,Light & Day / Reach For The Sun,The Beginning Stages of...,The Polyphonic Spree,0.4954333089
233853,1439226845,Shame,Emotionalism,The Avett Brothers,0.535334049
135973,1439226982,Buddy,Good Times,Willie Nelson,0.5386106023
266796,1439227249,Back O'er Oregon,Back O'er Oregon,The Weather Machine,0.470671294
158813,1439227408,Welcome to Short Term 12,Short Term 12,Joel P West,0.421781462
277293,1439227686,Gun Street Girl,Rain Dogs,Tom Waits,0.4638266516
253426,1439233962,Sonsick,San Fermin,San Fermin,0.5821799259
159381,1439234122,Once in Awhile,One of the Gang,Don't Stop or We'll Die,0.4714596065
269040,1439234391,Roll On Babe,Thing Of The Past,Vetiver,0.4059856287
205880,1439234598,Take Up Your Spade,Sun Midnight Sun,Sara Watkins,0.6003483103
287720,1439234886,Bigger Than Love (feat. Aimee Mann),Bigger Than Love - Single,Benjamin Gibbard,0.5737520879
174173,1439235470,One Great City!,Reconstruction Site,The Weakerthans,0.4966752263
181066,1439235651,Two Matchsticks,Two Matchsticks,The Wooden Birds,0.4774512405
202160,1439235854,No Nostalgia,Alright You Restless,Ages and Ages,0.4683708363
200266,1439236055,Church On White,Stephen Malkmus,Stephen Malkmus,0.3125813937
325,1439236077,Impossible Germany,Sky Blue Sky,Wilco,0.5520082177
162453,1439236239,Folly Cub,Two Matchsticks,The Wooden Birds,0.2923483884
6315,1439236245,Two Matchsticks,Two Matchsticks,The Wooden Birds,0.4774512405
226706,1439236471,Cross My Heart,Two Matchsticks,The Wooden Birds,0.2757489654
170120,1439236642,Criminals Win,Two Matchsticks,The Wooden Birds,0.2789599374
174120,1439236816,Company Time,Two Matchsticks,The Wooden Birds,0.2605103271
153293,1439236969,Warm To The Blade,Two Matchsticks,The Wooden Birds,0.271796771
232760,1439237202,Baby Jeans,Two Matchsticks,The Wooden Birds,0.2728150841
205000,1439237407,Too Pretty To Say Please,Two Matchsticks,The Wooden Birds,0.327688902
223226,1439237630,Struck By Lightning,Two Matchsticks,The Wooden Birds,0.3121895839
150840,1439237781,Secrets,Two Matchsticks,The Wooden Birds,0.2968234248
137026,1439237918,Be No Lie,Two Matchsticks,The Wooden Birds,0.2905828292
275813,1439238395,Long Time To Lose It,Two Matchsticks,The Wooden Birds,0.265995525
137146,1439238583,False Alarm,Magnolia,The Wooden Birds,0.2922865767
222760,1439238806,The Other One,Magnolia,The Wooden Birds,0.3623657914
188655,1439239146,Sugar,Magnolia,The Wooden Birds,0.2896697017
0,1439239146,Hailey,Magnolia,The Wooden Birds,0.2692466609
185333,1439239331,"Sonata for Cello and Piano No.1 in F, Op.5 No.1 : 1a. Adagio sostenuto",Beethoven Cello Sonatas,Ludwig van Beethoven,0.3974985819
153762,1439300960,"Sonata for Cello and Piano No.1 in F, Op.5 No.1 : 1b. Allegro",Beethoven Cello Sonatas,Ludwig van Beethoven,0.3811139432
260533,1439301220,Let It Go,Chaos And The Calm,James Bay,0.7554383462
240560,1439301461,Smother,If You Leave,Daughter,0.6744592871
219973,1439301990,Coloring,Coloring,Kevin Garrett,0.683939372
201986,1439302192,Money Can't Buy (Single),Money Can't Buy (Single),Howard,0.6411514722
307138,1439302500,Ghosts,Ghosts,On An On,0.5896121864
201363,1439302702,Lunacy,Rue Royale,Rue Royale,0.5867679434
166762,1439302869,I Follow Rivers,Deaf Heat EP,Marika Hackman,0.6249015373
238971,1439303108,Here with Me,Here with Me,Susie Suh,0.6934329085
180067,1439303289,Sleep Baby Sleep,Broods,Broods,0.6489085323
217306,1439303507,A Thin Line,A Thin Line,Blackchords,0.5738592531
303426,1439303811,Johnny Belinda,You Are All I See,Active Child,0.5839710815
220080,1439304031,Look At The Light,Flowers,Sin Fang,0.5671970522
237160,1439304269,Old Friend,Old World Romance,Sea Wolf,0.4610990244
310693,1439304580,Looking Too Closely,Hard Believer,Fink,0.6941067499
199746,1439304781,Dark Days,Southern Places,Northern Faces,0.5600608569
190542,1439305626,Spanish Sahara,Total Life Forever,Foals,0.6033285576
140000,1439305765,Intro,"Song Spells, No.1: Cedarsmoke",Sea Wolf,0.5367827235
214466,1439305980,Ram's Head,"Song Spells, No.1: Cedarsmoke",Sea Wolf,0.4809550237
208946,1439306189,Bergamot Morning,"Song Spells, No.1: Cedarsmoke",Sea Wolf,0.5657365444
231333,1439306420,Bavarian Porcelain,"Song Spells, No.1: Cedarsmoke",Sea Wolf,0.4703361453
214093,1439306634,Cedarsmoke,"Song Spells, No.1: Cedarsmoke",Sea Wolf,0.6059012992
209266,1439306843,Young Bodies,"Song Spells, No.1: Cedarsmoke",Sea Wolf,0.6220555711
273746,1439307117,The Water's Wide,"Song Spells, No.1: Cedarsmoke",Sea Wolf,0.4626973726
221133,1439307338,Whitewoods,"Song Spells, No.1: Cedarsmoke",Sea Wolf,0.4562110505
137480,1439307476,"Whatever You Say, Say Nothing","Song Spells, No.1: Cedarsmoke",Sea Wolf,0.4409729103
539133,1439308015,Visions,"Song Spells, No.1: Cedarsmoke",Sea Wolf,0.4649249623
417,1439309894,Intro,"Song Spells, No.1: Cedarsmoke",Sea Wolf,0.5367827235
242186,1439310138,Gutter,Absence,Paper Route,0.5417240964
170551,1439310309,Berlin,Berlin EP,RY X,0.6728397746
247720,1439310558,Tamer Animals,Tamer Animals,Other Lives,0.5569475415
237160,1439310795,Old Friend,Old World Romance,Sea Wolf,0.4610990244
354173,1439311150,Soldier On,Conditions,The Temper Trap,0.5808691641
321146,1439311472,The Funeral,Everything All The Time,Band of Horses,0.7430291492
282453,1439311755,Nitesky feat. John LaMonica,The Other Side,Robot Koch,0.6231205938
307138,1439312062,Ghosts,Ghosts,On An On,0.5896121864
372346,1439312435,To Build A Home - Radio Version,The Tree,The Cinematic Orchestra,0.6091508352
238971,1439312675,Here with Me,Here with Me,Susie Suh,0.6934329085
240560,1439312916,Smother,If You Leave,Daughter,0.6744592871
65294,1439312981,Let It Go,Chaos And The Calm,James Bay,0.7554383462
222626,1439313203,Know Your Exit,Know Your Exit,Vivian Darkbloom,0.5586471178
220080,1439313760,Look At The Light,Flowers,Sin Fang,0.5671970522
42446,1439313803,Letters From The Sky,Civil Twilight,Civil Twilight,0.5850930119
319886,1439314122,Asheville Skies,Monterey,The Milk Carton Kids,0.5089196196
261206,1439314383,Getaway,Monterey,The Milk Carton Kids,0.4881087455
275320,1439314658,Monterey,Monterey,The Milk Carton Kids,0.6453469026
164478,1439314823,Secrets Of The Stars,Monterey,The Milk Carton Kids,0.5063004509
253412,1439315076,Freedom,Monterey,The Milk Carton Kids,0.478940112
155244,1439315232,High Hopes,Monterey,The Milk Carton Kids,0.4775906336
134892,1439315367,Deadly Bells,Monterey,The Milk Carton Kids,0.4734317514
220022,1439315587,Shooting Shadows,Monterey,The Milk Carton Kids,0.5805286014
131820,1439315718,The City Of Our Lady,Monterey,The Milk Carton Kids,0.4774084266
106815,1439315825,"Sing, Sparrow, Sing",Monterey,The Milk Carton Kids,0.4707316261
226487,1439316052,Poison Tree,Monterey,The Milk Carton Kids,0.4791872041
371,1439316334,Asheville Skies,Monterey,The Milk Carton Kids,0.5089196196
229893,1439316563,Dearest Foresaken,Around The Well,Iron & Wine,0.4911566196
161880,1439318256,Morning,Around The Well,Iron & Wine,0.487238046
176906,1439318433,Loud As Hope,Around The Well,Iron & Wine,0.4773515161
208320,1439318641,Peng! 33,Around The Well,Iron & Wine,0.4825217418
199946,1439318841,Sacred Vision,Around The Well,Iron & Wine,0.4821388191
254466,1439319096,Friends They Are Jewels,Around The Well,Iron & Wine,0.4725508566
275013,1439319529,Hickory,Around The Well,Iron & Wine,0.4749825511
274266,1439319803,Waitin' For A Superman,Around The Well,Iron & Wine,0.5452847798
204826,1439320008,Swans And The Swimming,Around The Well,Iron & Wine,0.4885941
227453,1439320235,Call Your Boys,Around The Well,Iron & Wine,0.4746381305
251280,1439320487,Such Great Heights,Around The Well,Iron & Wine,0.6830492262
122933,1439320610,Communion Cups And Someone's Coat,Around The Well,Iron & Wine,0.5060861999
225840,1439321570,Belated Promise Ring,Around The Well,Iron & Wine,0.5018509743
234666,1439321805,God Made The Automobile,Around The Well,Iron & Wine,0.4748241248
94800,1439321900,"Homeward, These Shoes",Around The Well,Iron & Wine,0.4668070162
206733,1439322106,Love Vigilantes,Around The Well,Iron & Wine,0.6076840701
330973,1439322437,Sinning Hands,Around The Well,Iron & Wine,0.4661698938
255719,1439322693,No Moon,Around The Well,Iron & Wine,0.4688130148
159746,1439322853,Serpent Charmer,Around The Well,Iron & Wine,0.4618520559
391693,1439323245,Carried Home,Around The Well,Iron & Wine,0.4586304259
305866,1439323551,Kingdom of the Animals,Around The Well,Iron & Wine,0.4599979497
221786,1439323772,Arms of a Thief,Around The Well,Iron & Wine,0.4655663001
571080,1439324918,The Trapeze Swinger,Around The Well,Iron & Wine,0.6056543828
325,1439325001,Dearest Foresaken,Around The Well,Iron & Wine,0.4911566196
286306,1439325287,Walking Far From Home,Kiss Each Other Clean,Iron & Wine,0.5238515586
182880,1439325469,Me And Lazarus,Kiss Each Other Clean,Iron & Wine,0.4704780127
236480,1439325706,Tree By The River,Kiss Each Other Clean,Iron & Wine,0.5193628886
227773,1439325934,Monkeys Uptown,Kiss Each Other Clean,Iron & Wine,0.4667187823
195640,1439326129,Half Moon,Kiss Each Other Clean,Iron & Wine,0.4729470555
330120,1439326460,Rabbit Will Run,Kiss Each Other Clean,Iron & Wine,0.4613976976
230053,1439326690,Godless Brother In Love,Kiss Each Other Clean,Iron & Wine,0.452437944
252146,1439326942,Big Burned Hand,Kiss Each Other Clean,Iron & Wine,0.4522190126
279693,1439327221,Glad Man Singing,Kiss Each Other Clean,Iron & Wine,0.4457764844
212601,1439332817,Chains,City of Refuge,Abigail Washburn,0.3349325495
20201,1439385516,Your Fake Name Is Good Enough For Me,Kiss Each Other Clean,Iron & Wine,0.45434301
135213,1439385651,Chicago,Bad As Me,Tom Waits,0.4944822025
204213,1439385855,Raised Right Men,Bad As Me,Tom Waits,0.4662474984
253560,1439386109,Talking At The Same Time,Bad As Me,Tom Waits,0.4724694272
13699,1439386746,Get Lost,Bad As Me,Tom Waits,0.4588328471
149907,1439386954,Get Lost,Bad As Me,Tom Waits,0.4588328471
46021,1439392108,Face To The Highway,Bad As Me,Tom Waits,0.4577024628
275360,1439392383,Factory,Infinite Arms,Band of Horses,0.5981640654
207533,1439392590,Compliments,Infinite Arms,Band of Horses,0.5338013975
192240,1439392782,Laredo,Infinite Arms,Band of Horses,0.5575742433
11006,1439392793,Blue Beard,Infinite Arms,Band of Horses,0.5321334179
186835,1439392980,Soon Come Soon,Soon Come Soon,Young Fathers,0.5305753951
7569,1439392988,2 Heads,2 Heads,Coleman Hell,0.7697597414
93251,1439393080,Undressed,Undressed,Kim Cesarion,0.6199773135
43746,1439393123,Swarm,Swarm,The Bohicas,0.4275196732
146093,1439393269,On the Road,From the Hills Below the City,Houndmouth,0.5916487244
21640,1439393290,Desire,Desire,Years & Years,0.5762064296
200717,1439393491,Burn Out,Tss Tss,Chocolat,0.2747061191
218160,1439393709,Electric Love,Candy,BØRNS,0.5672039297
145589,1439393855,Call,Call,Francesco Yates,0.6373317562
229949,1439394085,For No One,For No One,Houndmouth,0.5358053508
48251,1439394133,OctaHate,The Fool,Ryn Weaver,0.7072363075
204853,1439394337,Best Look Lately,Dear Rouge,Dear Rouge,0.4378693635
190133,1439394528,Feeling Good,The Sheepdogs,The Sheepdogs,0.5316633883
106208,1439398139,When I Found You,When I Found You,Francesco Yates,0.4840446005
168293,1439398306,Miss Cassidy's/ All Around the Room/ The Ballintra Lass (Ríleanna/Reels),Ceol & Cuimhne (Music & Memory),Téada,0.2537993654
236346,1439398543,The Bog of Allen/ Eanach Dhúin/ Bill the Weaver's (Poirt/Jigs),Ceol & Cuimhne (Music & Memory),Téada,0.2396897755
316546,1439398919,Poitín March/ Devlin's/ Basket of Oysters/ Crotty's Glory (Éagsúil; March/Polka/Fling/Reel),Ceol & Cuimhne (Music & Memory),Téada,0.223903172
213640,1439399133,The Russians are Coming/ The Miller's Daughter/ The Boston-Sligo Reel (Ríleanna/Reels),Ceol & Cuimhne (Music & Memory),Téada,0.2283179901
204133,1439399337,Murty Rabbett's/ Gan Ainm from Grier Manuscript/ The Crossroads Dance (Éagsúil; Polka/Slip Jig/Jig),Ceol & Cuimhne (Music & Memory),Téada,0.1739759401
278160,1439399615,Gan Ainm/ The Stormy Night/ Paddy Cronin's (Poirt/Jigs),Ceol & Cuimhne (Music & Memory),Téada,0.3964633813
281333,1439399897,A Sligo Air/ Sally Gully (Éagsúil; Air/Jig),Ceol & Cuimhne (Music & Memory),Téada,0.2140528667
249226,1439400156,Ríl Liatroma/ The Green Cockade/ The Mourne Mountains (Ríleanna/Reels),Ceol & Cuimhne (Music & Memory),Téada,0.4606203332
290093,1439400446,Granuaile Barndance/ The Circus Polka (Rince Sciobóil/Polc; Barndance/Polka),Ceol & Cuimhne (Music & Memory),Téada,0.2066470479
210013,1439400656,Clothiers (Fonn Mall/Air),Ceol & Cuimhne (Music & Memory),Téada,0.1951694322
158186,1439400815,Paddy Fahey's/ Séamus Mór McKenna's (Ríleanna/Reels),Ceol & Cuimhne (Music & Memory),Téada,0.2134542592
417,1439400935,Miss Cassidy's/ All Around the Room/ The Ballintra Lass (Ríleanna/Reels),Ceol & Cuimhne (Music & Memory),Téada,0.2537993654
120426,1439401055,It's All About The Rhythm Of Her Toes,Where The One-Eyed Man Is King,Caoimhín Ó Raghallaigh,0.2963111
146346,1439401201,Fead An Iolar,Where The One-Eyed Man Is King,Caoimhín Ó Raghallaigh,0.2854205326
230946,1439401432,The Mole Man Of Hackney,Where The One-Eyed Man Is King,Caoimhín Ó Raghallaigh,0.2516743286
258786,1439401691,March Of The One-Legged Dog,Where The One-Eyed Man Is King,Caoimhín Ó Raghallaigh,0.2729542847
1020,1439423199,Chains,City of Refuge,Abigail Washburn,0.3349325495
248128,1439423200,Síocháin,Where The One-Eyed Man Is King,Caoimhín Ó Raghallaigh,0.2397742564
146093,1439423345,On the Road,From the Hills Below the City,Houndmouth,0.5916487244
201853,1439423547,"Come On, Illinois",From the Hills Below the City,Houndmouth,0.5064935602
244346,1439423791,Penitentiary,From the Hills Below the City,Houndmouth,0.5005460572
160013,1439423951,Casino (Bad Things),From the Hills Below the City,Houndmouth,0.5338092441
187653,1439424139,Ludlow,From the Hills Below the City,Houndmouth,0.5108365093
301000,1439424440,Hey Rose,From the Hills Below the City,Houndmouth,0.4997202204
120146,1439424560,Krampus,From the Hills Below the City,Houndmouth,0.4963749801
225760,1439424786,Long As You're At Home,From the Hills Below the City,Houndmouth,0.4895545861
190080,1439424976,Houston Train,From the Hills Below the City,Houndmouth,0.4969833774
219800,1439425196,Comin' Round Again,From the Hills Below the City,Houndmouth,0.4991233438
247853,1439425443,Halfway to Hardinsburg,From the Hills Below the City,Houndmouth,0.4859729362
262560,1439425706,Palmyra,From the Hills Below the City,Houndmouth,0.4882434507
1021,1439471686,On the Road,From the Hills Below the City,Houndmouth,0.5916487244
239880,1439471926,Sedona,Little Neon Limelight,Houndmouth,0.6938431878
191466,1439472117,Otis,Little Neon Limelight,Houndmouth,0.5763949592
187466,1439472305,15 Years,Little Neon Limelight,Houndmouth,0.5635964957
229946,1439472535,For No One,Little Neon Limelight,Houndmouth,0.5849081383
220613,1439472755,Black Gold,Little Neon Limelight,Houndmouth,0.5612392857
216027,1439472972,Honey Slider,Little Neon Limelight,Houndmouth,0.5412044036
236732,1439473208,My Cousin Greg,Little Neon Limelight,Houndmouth,0.5515760956
171120,1439473379,Gasoline,Little Neon Limelight,Houndmouth,0.5437505847
195613,1439473575,By God,Little Neon Limelight,Houndmouth,0.5281272458
67152,1439474969,Say It,Little Neon Limelight,Houndmouth,0.5590894738
202680,1439475171,Wanton Way of Loving,Everlasting Arms,Luke Winslow-King,0.3930654253
221506,1439475393,Violently Wild,So It Is With Us,Horse Feathers,0.4841468226
272335,1439475666,Ashes,Faded Gloryville,Lindi Ortega,0.5273275594
153546,1439475820,Blue Ridge Mountain,Small Town Heroes,Hurray For The Riff Raff,0.569583967
237202,1439476058,If I Go,If I Go,Jake McMullen,0.5523078742
242893,1439476301,I Don't Want to Let You Down,I Don't Want to Let You Down,Sharon Van Etten,0.5578413629
19458,1439477579,Southern Grammar (Live at WXPN),Southern Grammar,Hiss Golden Messenger,0.5144467699
1021,1439477605,Southern Grammar (Live at WXPN),Southern Grammar,Hiss Golden Messenger,0.5144467699
343826,1439477949,"Welcome, Ghosts",All of a Sudden I Miss Everyone,Explosions In The Sky,0.5016058147
379452,1439478329,Dustism,Another Language,This Will Destroy You,0.6471946833
457226,1439478787,Hymn For The Greatest Generation,Hymn For The Greatest Generation,Caspian,0.6034827484
384813,1439479320,Losing You to You,An Introduction to Hammock,Hammock,0.6558498141
318440,1439479639,Remember Me As A Time Of Day,"How Strange, Innocence",Explosions In The Sky,0.6519402607
185886,1439479826,Ágúst,Living Room Songs,Ólafur Arnalds,0.5302106623
97093,1439479923,Intro,Ágætis Byrjun,Sigur Rós,0.561517276
25031,1439479948,Raconte-Moi Une Histoire,"Hurry Up, We're Dreaming",M83,0.5715701012
232292,1439480315,Checkpoints,Lone Survivor (Original Motion Picture Soundtrack),Explosions In The Sky,0.47948038
384093,1439480699,Cyclone,The Last Dawn,MONO,0.4949113486
